sale_year,sale_month,sale_quarter,make,body_type,state,units_sold,total_revenue,avg_selling_price,total_profit,avg_margin_pct
2015,2,1,Volkswagen,HATCHBACK,NE,2,3150.0,1575.0,-675.0,-100.79
2015,2,1,Volkswagen,HATCHBACK,TN,11,110800.0,10072.73,250.0,-63.63
2015,2,1,Fisker,SEDAN,CA,2,83000.0,41500.0,-8400.0,-11.4
2015,2,1,Cadillac,SUV,MI,34,670401.0,19717.68,-16349.0,-5.66
2015,2,1,Ford,SUPERCREW,AB,48,848950.0,17686.46,-119375.0,-19.21
2015,2,1,Fisker,SEDAN,MO,1,51000.0,51000.0,-2800.0,-5.49
2015,2,1,Saturn,SEDAN,IN,3,8700.0,2900.0,-1875.0,-57.19
2015,2,1,Suzuki,SEDAN,NJ,3,14200.0,4733.33,-4725.0,-69.63
2015,2,1,Mini,HATCHBACK,HI,2,17400.0,8700.0,-2875.0,-24.03
2015,2,1,Volvo,SEDAN,HI,2,36000.0,18000.0,-2600.0,-6.56
2015,2,1,Honda,COUPE,PR,1,900.0,900.0,-200.0,-22.22
2015,2,1,Cadillac,SEDAN,IL,42,705552.0,16798.86,-6223.0,-6.67
2015,2,1,Smart,HATCHBACK,PA,6,40300.0,6716.67,-4250.0,-13.12
2015,2,1,Smart,HATCHBACK,NJ,4,30600.0,7650.0,-1425.0,-5.8
2015,2,1,Volvo,SEDAN,IN,1,11100.0,11100.0,-1750.0,-15.77
2015,2,1,Pontiac,CONVERTIBLE,PA,3,22500.0,7500.0,2200.0,7.49
2015,2,1,Volvo,HATCHBACK,LA,1,14600.0,14600.0,-2100.0,-14.38
2015,2,1,Pontiac,CONVERTIBLE,FL,12,84650.0,7054.17,-1000.0,-5.29
2015,2,1,Volkswagen,CONVERTIBLE,MD,5,13500.0,2700.0,-7350.0,-45.73
2015,2,1,Honda,COUPE,WA,10,67450.0,6745.0,12925.0,6.25
2015,2,1,Toyota,HATCHBACK,MI,12,101700.0,8475.0,-3925.0,-2.58
2015,2,1,Buick,SEDAN,OR,2,12700.0,6350.0,-4650.0,-57.05
2015,2,1,Ford,REGULAR CAB,NY,3,20050.0,6683.33,-5300.0,-110.38
2015,2,1,Ford,REGULAR CAB,PA,47,711400.0,15136.17,-525.0,-1.78
2015,2,1,Toyota,HATCHBACK,NE,6,45001.0,7500.17,-1099.0,-2.61
2015,2,1,Smart,HATCHBACK,NV,9,71500.0,7944.44,1500.0,-2.93
2015,2,1,Pontiac,CONVERTIBLE,CA,9,62650.0,6961.11,2450.0,2.64
2015,2,1,Smart,HATCHBACK,VA,1,3200.0,3200.0,-1450.0,-45.31
2015,2,1,Pontiac,CONVERTIBLE,WI,2,12700.0,6350.0,375.0,-0.04
2015,2,1,Volkswagen,CONVERTIBLE,TN,6,35400.0,5900.0,3275.0,-27.42
2015,2,1,Honda,SUV,GA,86,1291800.0,15020.93,2000.0,0.31
2015,2,1,Pontiac,COUPE,MN,3,18700.0,6233.33,3825.0,20.92
2015,2,1,Honda,COUPE,NV,31,342350.0,11043.55,13975.0,-1.83
2015,2,1,Volkswagen,SEDAN,OH,59,599406.0,10159.42,1981.0,-8.63
2015,2,1,Toyota,HATCHBACK,CO,12,121200.0,10100.0,1425.0,0.19
2015,2,1,Oldsmobile,SEDAN,SC,1,1400.0,1400.0,150.0,10.71
2015,2,1,Oldsmobile,SEDAN,WA,1,600.0,600.0,-875.0,-145.83
2015,2,1,Oldsmobile,SEDAN,MO,2,1925.0,962.5,-575.0,-39.66
2015,2,1,Oldsmobile,SEDAN,OR,1,850.0,850.0,-225.0,-26.47
2015,2,1,Acura,SEDAN,MI,1,17800.0,17800.0,-2400.0,-13.48
2015,2,1,Pontiac,SEDAN,ON,1,1000.0,1000.0,-525.0,-52.5
2015,2,1,Ford,SEDAN,TX,772,8155175.0,10563.7,18125.0,-5.17
2015,2,1,Pontiac,CONVERTIBLE,VA,3,20600.0,6866.67,-700.0,-5.2
2015,2,1,Ford,CREW CAB,WI,9,181300.0,20144.44,-11450.0,-7.08
2015,2,1,Bmw,COUPE,LA,2,30900.0,15450.0,-1450.0,-4.17
2015,2,1,Oldsmobile,SEDAN,AZ,1,850.0,850.0,75.0,8.82
2015,2,1,Gmc,SUV,NJ,99,1494301.0,15093.95,-38149.0,-8.59
2015,2,1,Bmw,CONVERTIBLE,NY,1,14300.0,14300.0,-10300.0,-72.03
2015,2,1,Bmw,SEDAN,VA,57,426250.0,7478.07,-9925.0,-14.89
2015,2,1,Pontiac,CONVERTIBLE,MA,2,12800.0,6400.0,-525.0,-5.0
2015,2,1,Lexus,SEDAN,AB,1,9500.0,9500.0,-1700.0,-17.89
2015,2,1,Volkswagen,SEDAN,SC,24,212301.0,8845.88,-6724.0,-0.27
2015,2,1,Chevrolet,SEDAN,CO,204,2436801.0,11945.1,4401.0,-1.71
2015,2,1,Lexus,SEDAN,HI,1,11000.0,11000.0,-1400.0,-12.73
2015,2,1,Audi,COUPE,WI,1,23000.0,23000.0,400.0,1.74
2015,2,1,Hyundai,GENESIS COUPE,NY,1,16800.0,16800.0,50.0,0.3
2015,2,1,Pontiac,CONVERTIBLE,LA,1,5100.0,5100.0,1425.0,27.94
2015,2,1,Hyundai,GENESIS COUPE,IL,2,43400.0,21700.0,450.0,-1.06
2015,2,1,Chevrolet,HATCHBACK,MI,13,81950.0,6303.85,-2600.0,-4.39
2015,2,1,Volkswagen,SEDAN,TN,62,577800.0,9319.35,-9975.0,-8.55
2015,2,1,Hyundai,GENESIS COUPE,NV,1,20800.0,20800.0,1500.0,7.21
2015,2,1,Bmw,SEDAN,GA,274,5674175.0,20708.67,9425.0,-0.51
2015,2,1,Ford,SUV,NC,286,2570702.0,8988.47,22077.0,1.06
2015,2,1,Audi,WAGON,WI,3,40600.0,13533.33,-4950.0,-15.26
2015,2,1,Cadillac,SUV,NC,32,446150.0,13942.19,18050.0,0.62
2015,2,1,Ford,WAGON,IL,45,819550.0,18212.22,-17300.0,-3.89
2015,2,1,Pontiac,COUPE,AL,1,3200.0,3200.0,1275.0,39.84
2015,2,1,Dodge,SEDAN,QC,9,171600.0,19066.67,6550.0,3.35
2015,2,1,Chevrolet,HATCHBACK,WI,13,92250.0,7096.15,2625.0,7.21
2015,2,1,Chevrolet,HATCHBACK,AZ,18,182500.0,10138.89,4125.0,-0.1
2015,2,1,Pontiac,CONVERTIBLE,NC,6,37800.0,6300.0,-2600.0,-25.8
2015,2,1,Bmw,CONVERTIBLE,GA,87,2372700.0,27272.41,-20650.0,-5.45
2015,2,1,Cadillac,SUV,FL,127,2921150.0,23001.18,30550.0,-0.74
2015,2,1,Chevrolet,HATCHBACK,NV,20,185700.0,9285.0,10200.0,6.8
2015,2,1,Chevrolet,HATCHBACK,NJ,10,52050.0,5205.0,-4475.0,-29.9
2015,2,1,Chevrolet,HATCHBACK,PA,32,292800.0,9150.0,-14150.0,-6.88
2015,2,1,Chevrolet,HATCHBACK,IL,48,495800.0,10329.17,-14800.0,-4.56
2015,2,1,Mitsubishi,SEDAN,CO,8,86200.0,10775.0,-1550.0,-1.0
2015,2,1,Scion,HATCHBACK,WA,3,28100.0,9366.67,-500.0,-4.4
2015,2,1,Scion,HATCHBACK,MN,6,47300.0,7883.33,-5750.0,-14.97
2015,2,1,Audi,WAGON,AZ,1,7300.0,7300.0,-1750.0,-23.97
2015,2,1,Audi,WAGON,NY,1,8600.0,8600.0,-1450.0,-16.86
2015,2,1,Mitsubishi,SEDAN,GA,18,131200.0,7288.89,775.0,6.47
2015,2,1,Pontiac,SEDAN,MN,10,43000.0,4300.0,2375.0,-2.38
2015,2,1,Ram,CREW CAB,IN,8,203700.0,25462.5,-25800.0,-47.33
2015,2,1,Audi,COUPE,NC,1,20400.0,20400.0,-2100.0,-10.29
2015,2,1,Pontiac,SEDAN,MA,14,31800.0,2271.43,-15375.0,-57.82
2015,2,1,Bmw,CONVERTIBLE,IN,3,54750.0,18250.0,-300.0,-0.45
2015,2,1,Gmc,VAN,PA,26,501200.0,19276.92,7425.0,1.29
2015,2,1,Chevrolet,CONVERTIBLE,MI,1,25100.0,25100.0,900.0,3.59
2015,2,1,Mitsubishi,SEDAN,NV,13,110850.0,8526.92,7475.0,-6.38
2015,2,1,Gmc,SUV,LA,16,207451.0,12965.69,-624.0,-8.69
2015,2,1,Audi,CONVERTIBLE,NY,2,41500.0,20750.0,-150.0,2.81
2015,2,1,Gmc,SUV,NC,134,1472100.0,10985.82,26475.0,1.52
2015,2,1,Bmw,CONVERTIBLE,UT,2,4800.0,2400.0,-2125.0,-295.83
2015,2,1,Ford,SEDAN,NJ,378,4149702.0,10978.05,-165373.0,-7.9
2015,2,1,Audi,SUV,WA,4,123900.0,30975.0,7250.0,5.88
2015,2,1,Bmw,CONVERTIBLE,OR,1,1350.0,1350.0,-100.0,-7.41
2015,2,1,Ford,SEDAN,MO,570,7649225.0,13419.69,8950.0,-1.37
2015,2,1,Scion,HATCHBACK,TN,4,37350.0,9337.5,-975.0,-12.44
2015,2,1,Mitsubishi,HATCHBACK,WI,3,5200.0,1733.33,-650.0,1.68
2015,2,1,Chevrolet,COUPE,WA,3,55800.0,18600.0,2125.0,13.83
2015,2,1,Hyundai,ELANTRA COUPE,TX,1,11900.0,11900.0,-1800.0,-15.13
2015,2,1,Scion,HATCHBACK,MI,2,21200.0,10600.0,-2575.0,-13.68
2015,2,1,Pontiac,SEDAN,GA,59,237925.0,4032.63,-5725.0,-14.22
2015,2,1,Mitsubishi,HATCHBACK,VA,4,18200.0,4550.0,225.0,4.62
2015,2,1,Scion,WAGON,MO,4,31100.0,7775.0,-4950.0,-19.49
2015,2,1,Mitsubishi,HATCHBACK,NV,5,27600.0,5520.0,-625.0,-10.49
2015,2,1,Gmc,REGULAR CAB,CA,4,31200.0,7800.0,7925.0,12.66
2015,2,1,Bmw,COUPE,CA,173,4356400.0,25181.5,40125.0,-8.26
2015,2,1,Gmc,SUV,TN,96,1983600.0,20662.5,64200.0,-0.94
2015,2,1,Audi,HATCHBACK,OH,1,15600.0,15600.0,-450.0,-2.88
2015,2,1,Audi,HATCHBACK,FL,1,15200.0,15200.0,700.0,4.61
2015,2,1,Mitsubishi,HATCHBACK,OR,1,3800.0,3800.0,1700.0,44.74
2015,2,1,Mitsubishi,HATCHBACK,AZ,5,28600.0,5720.0,-500.0,-34.77
2015,2,1,Scion,WAGON,WI,1,5100.0,5100.0,-1650.0,-32.35
2015,2,1,Cadillac,CONVERTIBLE,VA,1,11900.0,11900.0,-850.0,-7.14
2015,2,1,Ford,CREW CAB,IN,4,57400.0,14350.0,4550.0,14.7
2015,2,1,Ram,CREW CAB,MD,1,25750.0,25750.0,950.0,3.69
2015,2,1,Ram,CREW CAB,ON,3,106700.0,35566.67,2000.0,1.91
2015,2,1,Cadillac,CONVERTIBLE,NJ,1,14700.0,14700.0,-1650.0,-11.22
2015,2,1,Hyundai,ELANTRA COUPE,NC,1,11700.0,11700.0,550.0,4.7
2015,2,1,Scion,WAGON,MA,1,6100.0,6100.0,-1150.0,-18.85
2015,2,1,Hyundai,ELANTRA COUPE,CA,1,9000.0,9000.0,-1300.0,-14.44
2015,2,1,Ford,SUPERCAB,WI,24,368200.0,15341.67,-22275.0,-10.36
2015,2,1,Ford,HATCHBACK,HI,4,38950.0,9737.5,-2475.0,-7.89
2015,2,1,Gmc,EXTENDED CAB,PA,18,292700.0,16261.11,5575.0,3.48
2015,2,1,Mitsubishi,CONVERTIBLE,FL,10,36600.0,3660.0,-1350.0,-7.76
2015,2,1,Mitsubishi,CONVERTIBLE,PA,1,800.0,800.0,-400.0,-50.0
2015,2,1,Ford,CREW CAB,SC,4,87500.0,21875.0,-2275.0,-6.28
2015,2,1,Mazda,SEDAN,GA,54,433001.0,8018.54,3626.0,4.01
2015,2,1,Bmw,COUPE,NC,20,182850.0,9142.5,175.0,4.01
2015,2,1,Bmw,COUPE,NV,23,621350.0,27015.22,-6600.0,-3.13
2015,2,1,Chevrolet,REGULAR CAB,LA,1,1800.0,1800.0,-650.0,-36.11
2015,2,1,Ford,SUV,MA,58,546625.0,9424.57,-55300.0,-27.74
2015,2,1,Ford,CREW CAB,MN,28,737100.0,26325.0,-42025.0,-7.61
2015,2,1,Ford,CREW CAB,CO,27,694400.0,25718.52,-50850.0,-16.8
2015,2,1,Scion,WAGON,OH,3,31000.0,10333.33,100.0,0.01
2015,2,1,Ford,WAGON,MD,19,201875.0,10625.0,-14100.0,-27.05
2015,2,1,Mitsubishi,CONVERTIBLE,CA,12,37800.0,3150.0,-2575.0,-18.7
2015,2,1,Audi,WAGON,MD,5,17550.0,3510.0,-4200.0,-15.36
2015,2,1,Chevrolet,SUV,FL,591,10456646.0,17693.14,13321.0,-8.79
2015,2,1,Chevrolet,MINIVAN,MN,3,9300.0,3100.0,400.0,0.19
2015,2,1,Honda,COUPE,PA,106,1160650.0,10949.53,15925.0,-5.86
2015,2,1,Chevrolet,SEDAN,NY,45,271150.0,6025.56,-45625.0,-27.95
2015,2,1,Mitsubishi,CONVERTIBLE,OH,2,2800.0,1400.0,-800.0,-140.67
2015,2,1,Kia,WAGON,LA,5,46600.0,9320.0,-2800.0,-4.88
2015,2,1,Ford,WAGON,FL,55,781650.0,14211.82,13450.0,1.66
2015,2,1,Gmc,EXTENDED CAB,MA,7,66600.0,9514.29,-9425.0,-20.01
2015,2,1,Chevrolet,REGULAR CAB,NV,5,62400.0,12480.0,5150.0,14.53
2015,2,1,Dodge,COUPE,PA,19,450250.0,23697.37,-1625.0,-5.01
2015,2,1,Chevrolet,SEDAN,NE,104,1086350.0,10445.67,8950.0,-2.81
2015,2,1,Chevrolet,SUV,NJ,185,2536751.0,13712.17,-173224.0,-13.58
2015,2,1,,,CO,55,525000.0,9545.45,13025.0,-1.82
2015,2,1,Audi,SEDAN,OH,19,246000.0,12947.37,-9150.0,-9.66
2015,2,1,Chevrolet,SUV,GA,245,3144477.0,12834.6,-13998.0,-6.69
2015,2,1,Dodge,COUPE,FL,55,1141200.0,20749.09,9775.0,1.18
2015,2,1,Ford,REGULAR CAB,MI,34,527600.0,15517.65,-15625.0,-6.81
2015,2,1,Dodge,COUPE,NV,10,187700.0,18770.0,3625.0,-3.14
2015,2,1,Ford,SUPERCAB,MO,29,480050.0,16553.45,-20800.0,-16.97
2015,2,1,Chevrolet,VAN,NE,4,32400.0,8100.0,-10250.0,-170.72
2015,2,1,Honda,SEDAN,UT,4,13050.0,3262.5,-5275.0,-86.64
2015,2,1,Chevrolet,VAN,GA,35,430800.0,12308.57,4850.0,1.47
2015,2,1,Audi,SEDAN,VA,14,71550.0,5110.71,-7500.0,-29.98
2015,2,1,Chevrolet,VAN,TN,8,94300.0,11787.5,-3200.0,-1.4
2015,2,1,Kia,SEDAN,OR,4,49500.0,12375.0,4550.0,10.5
2015,2,1,Ford,REGULAR CAB,AZ,13,220400.0,16953.85,-900.0,-2.05
2015,2,1,Honda,SEDAN,MN,10,79700.0,7970.0,2700.0,4.66
2015,2,1,Chrysler,COUPE,CA,2,6700.0,3350.0,875.0,14.34
2015,2,1,Kia,SEDAN,AB,2,10250.0,5125.0,-525.0,-11.68
2015,2,1,Chrysler,COUPE,FL,3,2500.0,833.33,-275.0,11.67
2015,2,1,Suzuki,SEDAN,WA,2,12500.0,6250.0,5025.0,49.71
2015,2,1,Chevrolet,CREW CAB,OR,8,146900.0,18362.5,5950.0,2.61
2015,2,1,Ford,SUPERCAB,AZ,28,194600.0,6950.0,-5400.0,-7.07
2015,2,1,Hyundai,ELANTRA COUPE,FL,8,96500.0,12062.5,50.0,-0.57
2015,2,1,Chevrolet,VAN,MI,9,152500.0,16944.44,3900.0,1.03
2015,2,1,Ford,SUV,SC,46,574501.0,12489.15,-16524.0,0.02
2015,2,1,Chevrolet,CREW CAB,NE,29,704800.0,24303.45,10650.0,-0.09
2015,2,1,Ford,SUPERCAB,PR,10,73200.0,7320.0,-4450.0,-12.34
2015,2,1,Chevrolet,SUV,TX,435,7057857.0,16224.96,2957.0,-6.8
2015,2,1,Ford,SUPERCAB,HI,3,16100.0,5366.67,-7900.0,-53.48
2015,2,1,Hyundai,SEDAN,PR,16,148100.0,9256.25,-6475.0,-7.55
2015,2,1,Ford,SUPERCAB,AB,4,40400.0,10100.0,-12275.0,-35.06
2015,2,1,Chevrolet,SUV,AZ,80,1115075.0,13938.44,-14200.0,-6.13
2015,2,1,Suzuki,SEDAN,NY,3,17200.0,5733.33,-2700.0,-20.02
2015,2,1,Suzuki,HATCHBACK,NJ,3,10400.0,3466.67,-2325.0,-27.05
2015,2,1,Honda,SEDAN,NY,36,279200.0,7755.56,-26300.0,-24.41
2015,2,1,Pontiac,MINIVAN,AZ,1,2300.0,2300.0,-475.0,-20.65
2015,2,1,Pontiac,MINIVAN,TX,1,2100.0,2100.0,-800.0,-38.1
2015,2,1,Hyundai,ELANTRA COUPE,PA,8,98600.0,12325.0,-2400.0,-2.78
2015,2,1,Ford,CREW CAB,UT,31,828400.0,26722.58,-49400.0,-6.93
2015,2,1,Hyundai,SUV,HI,2,20500.0,10250.0,-5600.0,-50.58
2015,2,1,Chevrolet,SUV,MO,166,2812402.0,16942.18,102.0,-20.36
2015,2,1,Ford,SUPERCAB,UT,6,64000.0,10666.67,-7925.0,-19.15
2015,2,1,Mazda,SUV,NC,21,180100.0,8576.19,13150.0,10.17
2015,2,1,Ford,SUPERCREW,ON,15,375100.0,25006.67,25950.0,5.34
2015,2,1,Pontiac,HATCHBACK,VA,1,5200.0,5200.0,-775.0,-14.9
2015,2,1,Pontiac,MINIVAN,NC,1,2000.0,2000.0,600.0,30.0
2015,2,1,Pontiac,MINIVAN,MO,1,1250.0,1250.0,-850.0,-68.0
2015,2,1,Hyundai,ELANTRA COUPE,TN,2,24500.0,12250.0,-500.0,-1.87
2015,2,1,Hyundai,HATCHBACK,MO,5,34000.0,6800.0,-3650.0,-107.63
2015,2,1,Mazda,CONVERTIBLE,MD,2,2025.0,1012.5,-2800.0,-180.38
2015,2,1,Chevrolet,HATCHBACK,TN,14,137300.0,9807.14,-2175.0,-1.48
2015,2,1,Ford,HATCHBACK,PA,100,1060475.0,10604.75,-22200.0,-3.46
2015,2,1,Mazda,SUV,FL,121,1565500.0,12938.02,-15225.0,-2.85
2015,2,1,Ford,SUPERCAB,VA,42,410350.0,9770.24,6550.0,-3.23
2015,2,1,Mazda,SUV,NE,6,87700.0,14616.67,2075.0,8.36
2015,2,1,Hyundai,HATCHBACK,MN,11,113500.0,10318.18,3000.0,2.8
2015,2,1,Chevrolet,HATCHBACK,NE,1,3200.0,3200.0,-1025.0,-32.03
2015,2,1,Chevrolet,SUV,AB,6,38500.0,6416.67,5275.0,18.64
2015,2,1,Ford,WAGON,CA,84,1264550.0,15054.17,47400.0,3.91
2015,2,1,Hyundai,HATCHBACK,IL,14,97200.0,6942.86,-24975.0,-60.57
2015,2,1,Mazda,SUV,GA,29,309800.0,10682.76,-12425.0,-7.88
2015,2,1,Honda,SEDAN,NE,10,74300.0,7430.0,-5500.0,-63.49
2015,2,1,Ford,SUPERCREW,AL,1,19000.0,19000.0,-5900.0,-31.05
2015,2,1,Chevrolet,HATCHBACK,SC,2,9000.0,4500.0,-4150.0,-40.17
2015,2,1,Audi,SEDAN,NC,25,173000.0,6920.0,-950.0,1.62
2015,2,1,Chevrolet,MINIVAN,SC,2,3800.0,1900.0,25.0,-5.06
2015,2,1,Ford,VAN,PR,5,40500.0,8100.0,-2875.0,-16.2
2015,2,1,Chevrolet,SUV,MI,180,2446450.0,13591.39,6950.0,-1.24
2015,2,1,Ford,E-SERIES VAN,UT,1,18200.0,18200.0,1050.0,5.77
2015,2,1,Hyundai,ELANTRA COUPE,GA,1,10600.0,10600.0,-1700.0,-16.04
2015,2,1,Mazda,SUV,VA,20,219500.0,10975.0,-9300.0,-26.52
2015,2,1,Audi,SEDAN,TX,81,1643350.0,20288.27,-24050.0,-9.21
2015,2,1,Gmc,CREW CAB,FL,45,1046700.0,23260.0,22400.0,1.56
2015,2,1,Chevrolet,SUV,VA,151,1539550.0,10195.7,-35350.0,-7.96
2015,2,1,Kia,WAGON,PR,9,91700.0,10188.89,2900.0,-18.15
2015,2,1,Ford,SUV,LA,41,439700.0,10724.39,-39225.0,-27.32
2015,2,1,Gmc,CREW CAB,WA,12,294500.0,24541.67,-8000.0,-2.88
2015,2,1,Gmc,CREW CAB,MI,78,1811200.0,23220.51,-101600.0,-6.59
2015,2,1,Mazda,CONVERTIBLE,FL,17,153350.0,9020.59,-4525.0,-5.38
2015,2,1,Ford,SUPERCREW,NJ,45,1003300.0,22295.56,16050.0,-0.19
2015,2,1,Audi,SEDAN,MN,12,144450.0,12037.5,8525.0,-13.2
2015,2,1,Kia,WAGON,MI,10,82800.0,8280.0,-6000.0,-15.54
2015,2,1,Ford,SUPERCREW,LA,15,270300.0,18020.0,-2600.0,-16.17
2015,2,1,Hyundai,ELANTRA COUPE,OH,3,40300.0,13433.33,250.0,0.66
2015,2,1,Ford,WAGON,LA,1,3700.0,3700.0,1225.0,33.11
2015,2,1,Mazda,SUV,PA,90,1400750.0,15563.89,-12175.0,-1.55
2015,2,1,Kia,SEDAN,UT,3,15700.0,5233.33,450.0,2.61
2015,2,1,Ford,SUPERCREW,MD,17,274600.0,16152.94,-16725.0,-7.85
2015,2,1,Kia,WAGON,GA,73,838601.0,11487.68,-2099.0,-0.33
2015,2,1,Ford,E-SERIES VAN,IL,22,453450.0,20611.36,-6400.0,-1.8
2015,2,1,Gmc,EXTENDED CAB,TN,16,249000.0,15562.5,9175.0,4.75
2015,2,1,Ford,SUPERCREW,NY,33,777550.0,23562.12,-19225.0,-5.23
2015,2,1,Toyota,HATCHBACK,WI,15,181100.0,12073.33,-9000.0,-5.66
2015,2,1,Ford,SUV,OK,4,25700.0,6425.0,-1175.0,-8.29
2015,2,1,Mazda,SUV,MO,12,161200.0,13433.33,-2175.0,-5.16
2015,2,1,Ford,E-SERIES VAN,AZ,6,124700.0,20783.33,-5000.0,-3.85
2015,2,1,Suzuki,SEDAN,CO,3,13300.0,4433.33,-1825.0,-46.98
2015,2,1,Ford,SUPERCREW,IN,6,74300.0,12383.33,-4175.0,-9.32
2015,2,1,Ford,SUPERCREW,WA,57,1211950.0,21262.28,-7025.0,-1.81
2015,2,1,Ford,SUV,HI,10,161950.0,16195.0,-10900.0,-10.46
2015,2,1,Mazda,SUV,TN,36,538750.0,14965.28,3200.0,1.34
2015,2,1,Ford,E-SERIES VAN,MI,21,448000.0,21333.33,-7300.0,-3.44
2015,2,1,Mazda,CAB PLUS 4,FL,1,2600.0,2600.0,900.0,34.62
2015,2,1,Hyundai,HATCHBACK,MI,1,6500.0,6500.0,-3750.0,-57.69
2015,2,1,Ford,E-SERIES VAN,HI,2,41500.0,20750.0,-2200.0,-5.47
2015,2,1,Ford,SUPERCREW,TX,375,7922800.0,21127.47,4675.0,-2.2
2015,2,1,Land Rover,SUV,CA,121,4529800.0,37436.36,-16225.0,-2.3
2015,2,1,Kia,WAGON,QC,4,25350.0,6337.5,-1925.0,-21.42
2015,2,1,Kia,WAGON,VA,17,148300.0,8723.53,-6225.0,-7.08
2015,2,1,Gmc,CREW CAB,CO,16,377550.0,23596.88,-50.0,-12.14
2015,2,1,Gmc,CREW CAB,OH,22,466550.0,21206.82,-36000.0,-67.19
2015,2,1,Mercedes-Benz,SUV,WA,9,187300.0,20811.11,-5850.0,-12.22
2015,2,1,Mercedes-Benz,SUV,MA,8,135200.0,16900.0,-14075.0,-37.04
2015,2,1,Land Rover,SUV,WA,7,79600.0,11371.43,-2300.0,-98.72
2015,2,1,Jaguar,SEDAN,MD,8,37825.0,4728.13,-6000.0,-128.8
2015,2,1,Ford,E-SERIES VAN,CO,13,284200.0,21861.54,-8700.0,-3.06
2015,2,1,Chevrolet,SUV,SC,61,723550.0,11861.48,15725.0,3.2
2015,2,1,Jaguar,SEDAN,OH,14,525650.0,37546.43,1575.0,-6.16
2015,2,1,Ford,SEDAN,IN,72,573475.0,7964.93,-41575.0,-28.38
2015,2,1,Mazda,CONVERTIBLE,CA,14,194500.0,13892.86,2250.0,-7.17
2015,2,1,Chevrolet,SUV,IL,181,3263760.0,18031.82,-4840.0,-11.58
2015,2,1,Infiniti,CONVERTIBLE,NC,2,36700.0,18350.0,-450.0,-1.49
2015,2,1,Infiniti,CONVERTIBLE,FL,1,19800.0,19800.0,2000.0,10.1
2015,2,1,Kia,WAGON,MN,13,128700.0,9900.0,-3575.0,-4.89
2015,2,1,Ford,VAN,LA,2,24300.0,12150.0,-800.0,11.88
2015,2,1,Cadillac,SUV,MO,19,418400.0,22021.05,-12050.0,-1.71
2015,2,1,Ford,SUPERCAB,WA,39,566200.0,14517.95,6900.0,-0.27
2015,2,1,Ford,SUV,NE,44,706650.0,16060.23,-3325.0,-5.09
2015,2,1,Jaguar,SEDAN,VA,12,73350.0,6112.5,-3275.0,-10.89
2015,2,1,Ford,CREW CAB,NJ,11,208000.0,18909.09,-5875.0,-4.72
2015,2,1,Chevrolet,SUV,MN,123,2037650.0,16566.26,31900.0,-0.27
2015,2,1,Jaguar,SEDAN,CA,92,1649850.0,17933.15,-30550.0,-23.58
2015,2,1,Mazda,CONVERTIBLE,NC,8,43300.0,5412.5,-200.0,1.52
2015,2,1,Dodge,CLUB CAB,WI,1,10400.0,10400.0,775.0,7.45
2015,2,1,Mercedes-Benz,SUV,NY,7,103500.0,14785.71,-14175.0,-18.68
2015,2,1,Dodge,CLUB CAB,IN,1,11000.0,11000.0,1000.0,9.09
2015,2,1,Dodge,CLUB CAB,HI,1,4800.0,4800.0,-3225.0,-67.19
2015,2,1,Infiniti,CONVERTIBLE,MD,1,16300.0,16300.0,-1050.0,-6.44
2015,2,1,Ford,SUV,MI,389,6442451.0,16561.57,-113649.0,-4.07
2015,2,1,Ford,CREW CAB,VA,17,358900.0,21111.76,8575.0,9.6
2015,2,1,Infiniti,COUPE,NE,1,16300.0,16300.0,400.0,2.45
2015,2,1,Mazda,SEDAN,TX,87,683150.0,7852.3,-6825.0,-7.16
2015,2,1,Ford,CREW CAB,AZ,11,152500.0,13863.64,-5950.0,-17.5
2015,2,1,Chevrolet,HATCHBACK,OR,3,24400.0,8133.33,-1550.0,-8.66
2015,2,1,Ford,REGULAR CAB,OH,21,203700.0,9700.0,5600.0,-1.92
2015,2,1,Chevrolet,SUV,CO,106,2602250.0,24549.53,-2400.0,-0.35
2015,2,1,Chevrolet,SUV,CA,471,6361807.0,13507.02,48832.0,-3.91
2015,2,1,Dodge,REGULAR CAB,MN,3,20200.0,6733.33,-5250.0,-24.91
2015,2,1,Scion,WAGON,TN,1,13700.0,13700.0,350.0,2.55
2015,2,1,Chevrolet,HATCHBACK,HI,2,18500.0,9250.0,-225.0,-2.56
2015,2,1,Jeep,SUV,AB,26,560850.0,21571.15,-5025.0,-0.24
2015,2,1,Nissan,WAGON,OH,1,6900.0,6900.0,-650.0,-9.42
2015,2,1,Mazda,SEDAN,CO,16,166850.0,10428.13,13750.0,-3.74
2015,2,1,Mercury,MINIVAN,MI,4,9000.0,2250.0,1525.0,-7.23
2015,2,1,Ford,VAN,VA,23,156600.0,6808.7,8975.0,1.73
2015,2,1,Ford,VAN,TN,45,881800.0,19595.56,10725.0,2.33
2015,2,1,Lincoln,SEDAN,UT,1,3900.0,3900.0,-400.0,-10.26
2015,2,1,Lincoln,SEDAN,NY,20,361900.0,18095.0,-20000.0,-9.4
2015,2,1,Jaguar,CONVERTIBLE,CA,10,325850.0,32585.0,-10400.0,-16.62
2015,2,1,Honda,COUPE,NJ,75,630200.0,8402.67,-36525.0,-13.19
2015,2,1,Ford,CREW CAB,MD,7,141050.0,20150.0,-4925.0,-4.05
